proposal_number,proposal,sponsor,rec,vote_cast,company_name,meeting_date,ticker,cusip,proxy_contest,fund_name,proxy_card,recommendation_source,filer__company_data__company_conformed_name,filer__company_data__central_index_key,filer__company_data__irs_number,filer__company_data__state_of_incorporation,filer__company_data__fiscal_year_end,filer__filing_values__form_type,filer__filing_values__sec_act,filer__filing_values__sec_file_number,filer__filing_values__film_number,filer__business_address__street_1,filer__business_address__city,filer__business_address__state,filer__business_address__zip,filer__business_address__business_phone,filer__mail_address__street_1,filer__mail_address__city,filer__mail_address__state,filer__mail_address__zip,filer__former_company__former_conformed_name,filer__former_company__date_of_name_change,filer__former_company_1__former_conformed_name,filer__former_company_1__date_of_name_change,accession__accession_number,accession__conformed_period_of_report,accession__filed_as_of_date,accession__date_as_of_change,accession__effectiveness_date,metadata_fund_name,fund_name_match_score,owner_cik,series_id,series_name,class_contract_id,class_contract_name,class_contract_ticker_symbol
1.6,Elect Director Maritza G. Montiel,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1.6,Elect Director Maritza G. Montiel,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1.7,Elect Director Asuka Nakahara,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1.7,Elect Director Asuka Nakahara,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1.8,Elect Director David C. Novak,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1.8,Elect Director David C. Novak,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1.9,Elect Director Brian L. Roberts,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1.9,Elect Director Brian L. Roberts,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
2,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
2,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
3,Ratify Deloitte & Touche LLP as Auditors,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
3,Ratify Deloitte & Touche LLP as Auditors,Management,For,For,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
4,Report on Charitable Contributions,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
4,Report on Charitable Contributions,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
5,Oversee and Report a Racial Equity Audit,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
5,Oversee and Report a Racial Equity Audit,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
6,Report on Omitting Viewpoint and Ideology from EEO Policy,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
6,Report on Omitting Viewpoint and Ideology from EEO Policy,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
7,Conduct Audit and Report on Effectiveness of Sexual Harassment Policies,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
7,Conduct Audit and Report on Effectiveness of Sexual Harassment Policies,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
8,Report on Retirement Plan Options Aligned with Company Climate Goals,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
8,Report on Retirement Plan Options Aligned with Company Climate Goals,Shareholder,Against,Against,COMCAST CORPORATION,"JUN 01, 2022",MCSA,20030N101,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1a,Elect Director Thomas F. Brady,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1a,Elect Director Thomas F. Brady,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1b,Elect Director Stephen E. Budorick,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1b,Elect Director Stephen E. Budorick,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1c,"Elect Director Robert L. Denton, Sr.",Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1c,"Elect Director Robert L. Denton, Sr.",Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1d,Elect Director Philip L. Hawkins,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1d,Elect Director Philip L. Hawkins,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1e,Elect Director Steven D. Kesler,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1e,Elect Director Steven D. Kesler,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1f,Elect Director Letitia A. Long,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1f,Elect Director Letitia A. Long,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1g,Elect Director Raymond L. Owens,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1g,Elect Director Raymond L. Owens,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
1h,Elect Director C. Taylor Pickett,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000019023,Fidelity Equity Dividend Income Fund,FEQTX
1h,Elect Director C. Taylor Pickett,Management,For,For,CORPORATE OFFICE PROPERTIES TRUST,"MAY 12, 2022",OFC,22002T108,False,FIDELITY EQUITY DIVIDEND INCOME FUND,,,FIDELITY FINANCIAL TRUST,0000708191,000000000,MA,1130,N-PX,1940 Act,811-03587,221200019,245 SUMMER STREET,BOSTON,MA,02210,617-563-7000,245 SUMMER STREET,BOSTON,MA,02210,FIDELITY FREEDOM FUND,19870129,FIDELITY TAX QUALIFIED EQUITY FUND,19830104,0001379491-22-003193,20220630,20220826,20220826,20220826,Fidelity Equity Dividend Income Fund,100,0000708191,S000006970,Fidelity Equity Dividend Income Fund,C000064237,Class K,FETKX
